timestamp,temperature,humidity,soil_moisture,soil_ph,water_tds,solar_radiation,wind_speed,rainfall_last_24h,time_since_irrigation,leaf_temperature,crop_type,growth_stage,needs_irrigation,overwatered,drought_stress,high_et,optimal_moisture,ph_stress,poor_water_quality,heat_stress,low_humidity_stress,healthy,valve_on_minutes,label
2023-03-23 12:50:24,33.28,30.35,17.87,5.965,293.0,847.5,11.02,0.0,5.2,39.97,cotton,flowering,1,0,0,0,0,0,0,0,0,0,35,Needs Irrigation
2023-03-23 17:13:12,39.21,22.25,62.21,6.4,955.2,136.3,1.14,0.0,1.67,39.23,vegetables,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-23 21:36:00,34.14,24.47,28.29,7.467,230.0,96.7,10.17,0.0,52.3,33.54,cotton,seedling,0,0,0,0,1,0,0,0,1,0,5,Optimal Moisture + Low Humidity Stress
2023-03-24 01:58:48,35.33,16.73,33.22,6.945,329.5,83.2,3.88,0.0,14.33,36.03,wheat,maturity,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-03-24 06:21:36,25.81,24.91,15.13,7.149,1490.8,161.7,3.28,0.0,107.09,31.19,cotton,maturity,1,0,1,0,0,0,0,0,1,0,40,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-03-24 10:44:24,29.03,27.63,9.88,7.002,403.3,781.2,8.33,0.0,38.4,36.24,sugarcane,flowering,1,0,1,0,0,0,0,0,1,0,80,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-03-24 15:07:12,31.52,47.06,38.72,6.027,768.0,523.9,13.22,0.0,22.93,35.44,wheat,seedling,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-24 19:30:00,38.36,22.68,64.06,8.043,1020.3,5.7,2.68,23.76,33.25,37.19,vegetables,maturity,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2023-03-24 23:52:48,36.02,16.22,40.9,5.729,218.4,0.0,4.27,0.0,24.44,31.99,wheat,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-25 04:15:36,25.27,22.17,29.89,3.8,653.0,0.0,0.64,0.0,18.27,25.15,cotton,vegetative,0,0,0,0,1,1,0,0,1,0,15,Optimal Moisture + pH Stress + Low Humidity Stress
2023-03-25 08:38:24,27.92,23.25,11.58,4.599,257.4,469.3,19.83,0.0,24.5,35.74,wheat,flowering,1,0,1,0,0,1,0,0,1,0,65,Needs Irrigation + Drought Stress + pH Stress + Low Humidity Stress
2023-03-25 13:01:12,34.15,42.59,17.02,6.283,1525.3,833.8,11.37,0.0,6.87,37.44,cotton,seedling,1,0,0,0,0,0,0,0,0,0,15,Needs Irrigation
2023-03-25 17:24:00,36.54,17.61,57.87,6.068,975.3,107.4,10.76,0.0,36.36,36.65,vegetables,flowering,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2023-03-25 21:46:48,41.08,25.96,53.94,5.864,576.8,48.2,9.27,0.0,37.8,41.75,rice,flowering,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-03-26 02:09:36,31.86,21.21,55.16,6.55,723.0,46.6,3.21,0.0,57.98,33.37,vegetables,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-03-26 06:32:24,29.13,28.99,26.25,7.6,196.0,198.3,8.93,0.0,3.91,34.73,vegetables,vegetative,1,0,0,0,0,1,0,0,0,0,30,Needs Irrigation + pH Stress
2023-03-26 10:55:12,22.69,38.59,19.35,6.854,1197.7,748.5,5.91,0.0,23.41,26.26,sugarcane,vegetative,1,0,0,0,0,0,0,0,0,0,40,Needs Irrigation
2023-03-26 15:18:00,40.62,12.87,38.72,7.049,167.6,594.1,8.16,0.0,17.36,41.64,wheat,seedling,0,0,0,0,1,0,0,0,1,0,5,Optimal Moisture + Low Humidity Stress
2023-03-26 19:40:48,42.29,11.0,75.53,5.32,448.2,0.0,8.18,0.0,26.99,41.3,rice,flowering,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2023-03-27 00:03:36,35.04,37.01,35.49,5.881,193.4,0.0,8.05,0.0,92.18,32.23,wheat,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2023-03-27 04:26:24,24.32,38.98,58.61,7.1,629.7,0.0,2.86,0.0,120.0,25.25,sugarcane,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-03-27 08:49:12,27.68,34.72,57.07,6.508,1222.7,663.7,3.42,0.0,6.86,26.83,sugarcane,seedling,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-27 13:12:00,27.97,34.47,23.88,6.877,463.4,806.8,14.54,5.21,10.44,33.99,cotton,flowering,0,0,0,0,0,0,0,0,0,1,25,Healthy
2023-03-27 17:34:48,38.76,23.43,45.06,7.014,418.3,208.7,10.73,0.0,27.48,38.94,vegetables,maturity,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-03-27 21:57:36,39.09,37.21,27.72,6.566,303.3,38.4,2.29,0.0,0.5,39.09,cotton,vegetative,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2023-03-28 02:20:24,30.2,25.99,31.11,7.982,356.1,0.0,2.97,0.0,18.35,31.7,cotton,vegetative,0,0,0,0,1,1,0,0,1,0,15,Optimal Moisture + pH Stress + Low Humidity Stress
2023-03-28 06:43:12,30.21,30.78,52.24,5.868,256.8,245.4,14.62,0.0,1.29,28.34,wheat,flowering,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-03-28 11:06:00,30.96,11.97,30.99,5.581,1124.4,886.9,14.05,0.0,7.0,34.91,vegetables,vegetative,1,0,0,0,0,0,0,0,1,0,20,Needs Irrigation + Low Humidity Stress
2023-03-28 15:28:48,37.76,12.5,57.3,4.635,599.1,476.5,25.2,0.0,7.73,35.64,wheat,seedling,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2023-03-28 19:51:36,39.09,10.0,59.72,7.149,254.5,130.1,4.55,0.0,18.15,38.51,vegetables,flowering,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-29 00:14:24,32.47,35.25,28.81,5.83,345.6,18.2,7.2,0.0,5.53,38.58,vegetables,flowering,1,0,0,0,0,0,0,0,0,0,30,Needs Irrigation
2023-03-29 04:37:12,31.98,10.0,56.53,7.666,2942.2,1.3,4.35,0.0,10.47,32.06,vegetables,flowering,0,0,0,0,1,1,1,0,0,0,5,Optimal Moisture + pH Stress + Poor Water Quality
2023-03-29 09:00:00,26.86,24.37,5.0,6.648,405.1,565.4,11.0,0.0,55.29,31.48,wheat,flowering,1,0,1,0,0,0,0,0,1,0,70,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-03-29 13:22:48,28.86,10.0,23.86,6.061,982.1,910.9,5.61,0.0,13.96,32.08,rice,flowering,1,0,0,0,0,0,0,0,1,0,45,Needs Irrigation + Low Humidity Stress
2023-03-29 17:45:36,41.7,10.0,52.42,5.345,214.3,94.0,3.17,0.0,49.04,42.09,rice,vegetative,0,0,0,0,1,1,0,1,1,0,20,Optimal Moisture + pH Stress + Heat Stress + Low Humidity Stress
2023-03-29 22:08:24,43.67,10.97,70.16,7.247,471.2,44.0,2.13,0.0,3.81,45.63,rice,vegetative,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2023-03-30 02:31:12,32.67,35.99,46.28,6.346,206.8,0.0,9.88,0.0,64.78,32.9,wheat,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-03-30 06:54:00,33.22,26.68,64.93,6.668,221.1,265.8,7.97,0.0,13.38,35.31,sugarcane,seedling,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-30 11:16:48,29.87,18.13,12.34,7.004,599.0,936.1,11.75,0.0,22.12,33.83,cotton,flowering,1,0,0,0,0,0,0,0,1,0,45,Needs Irrigation + Low Humidity Stress
2023-03-30 15:39:36,35.14,31.27,76.8,6.666,168.7,466.0,15.37,0.0,2.44,31.86,rice,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-03-30 20:02:24,38.0,19.69,78.91,5.55,135.1,0.0,10.63,0.0,25.32,38.19,rice,maturity,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-31 00:25:12,40.34,18.01,43.91,6.921,552.2,40.7,6.9,0.0,6.17,45.06,rice,flowering,1,0,0,0,0,0,0,1,1,0,25,Needs Irrigation + Heat Stress + Low Humidity Stress
2023-03-31 04:48:00,27.87,16.21,71.34,7.22,229.0,0.0,19.86,0.0,3.06,26.31,cotton,vegetative,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2023-03-31 09:10:48,29.95,16.56,5.0,6.76,267.7,668.9,9.05,0.0,109.11,37.89,cotton,seedling,1,0,1,0,0,0,0,0,1,0,35,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-03-31 13:33:36,31.73,16.71,64.8,7.032,85.6,789.0,5.52,0.0,8.81,33.34,sugarcane,maturity,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-31 17:56:24,37.82,19.98,49.85,7.126,127.5,100.9,21.85,0.0,11.53,38.83,cotton,flowering,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-03-31 22:19:12,41.34,17.63,54.48,6.004,389.8,0.0,1.11,0.0,106.08,40.84,sugarcane,flowering,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-04-01 02:42:00,32.04,37.7,12.5,5.966,277.2,77.5,7.94,0.0,64.97,35.73,sugarcane,flowering,1,0,1,0,0,0,0,0,0,0,70,Needs Irrigation + Drought Stress
2023-04-01 07:04:48,27.25,30.87,19.07,8.627,653.2,211.3,6.01,0.0,16.79,30.63,wheat,flowering,1,0,0,0,0,1,0,0,0,0,35,Needs Irrigation + pH Stress
2023-04-01 11:27:36,33.2,10.0,5.0,7.726,168.2,957.8,10.35,0.0,120.0,38.8,sugarcane,maturity,1,0,1,0,0,1,0,0,1,0,60,Needs Irrigation + Drought Stress + pH Stress + Low Humidity Stress
2023-04-01 15:50:24,40.84,19.57,35.56,6.352,291.6,626.2,9.66,0.0,33.58,39.64,wheat,seedling,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-04-01 20:13:12,41.68,10.0,46.45,7.083,342.0,0.0,4.39,0.0,3.26,43.07,vegetables,flowering,0,0,0,0,1,0,0,1,1,0,5,Optimal Moisture + Heat Stress + Low Humidity Stress
2023-04-02 00:36:00,34.84,12.92,69.81,5.462,283.4,20.4,8.03,0.0,3.5,32.25,rice,maturity,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2023-04-02 04:58:48,28.85,18.8,20.94,5.801,517.0,192.4,10.9,0.0,30.83,33.94,sugarcane,vegetative,1,0,1,0,0,0,0,0,1,0,55,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-04-02 09:21:36,28.9,20.1,5.0,5.153,146.3,697.6,7.0,0.0,34.0,36.01,sugarcane,flowering,1,0,1,0,0,1,0,0,1,0,90,Needs Irrigation + Drought Stress + pH Stress + Low Humidity Stress
2023-04-02 13:44:24,34.71,10.0,5.0,6.686,485.0,814.4,8.71,20.89,120.0,41.25,vegetables,vegetative,0,0,1,0,0,0,0,0,1,0,70,Drought Stress + Low Humidity Stress
2023-04-02 18:07:12,37.14,21.72,59.89,6.697,776.1,55.2,4.71,0.0,6.62,35.52,vegetables,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-02 22:30:00,40.89,10.0,74.62,7.484,178.1,2.9,12.16,0.0,42.78,42.08,rice,seedling,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2023-04-03 02:52:48,33.44,25.79,22.5,6.188,446.1,0.0,10.37,0.0,24.55,37.98,wheat,flowering,1,0,0,0,0,0,0,0,1,0,25,Needs Irrigation + Low Humidity Stress
2023-04-03 07:15:36,24.4,49.49,52.84,7.467,431.8,370.3,14.37,0.0,2.27,27.07,rice,vegetative,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2023-04-03 11:38:24,28.77,14.12,28.0,7.053,513.7,761.1,6.53,0.0,47.31,28.96,wheat,flowering,0,0,0,0,1,0,0,0,1,0,25,Optimal Moisture + Low Humidity Stress
2023-04-03 16:01:12,36.34,17.84,28.21,8.859,330.7,420.1,3.65,0.0,16.56,40.37,vegetables,vegetative,1,0,0,0,0,1,0,0,1,0,30,Needs Irrigation + pH Stress + Low Humidity Stress
2023-04-03 20:24:00,40.36,10.0,79.61,8.067,956.9,84.5,2.86,0.0,3.18,41.05,rice,vegetative,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2023-04-04 00:46:48,41.45,13.78,49.46,7.892,1608.0,0.0,3.42,0.0,84.44,40.77,sugarcane,vegetative,0,0,0,0,1,1,0,0,1,0,10,Optimal Moisture + pH Stress + Low Humidity Stress
2023-04-04 05:09:36,31.01,30.11,30.57,7.236,527.9,0.0,7.74,0.0,14.86,30.99,cotton,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2023-04-04 09:32:24,27.19,33.67,56.1,5.506,418.0,788.0,20.55,0.0,3.27,27.21,vegetables,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-04 13:55:12,35.24,21.84,72.28,6.693,333.7,738.0,8.35,0.0,2.8,32.98,wheat,seedling,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2023-04-04 18:18:00,39.35,26.06,77.97,8.648,123.3,0.0,17.12,0.0,14.59,40.69,sugarcane,flowering,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2023-04-04 22:40:48,40.23,40.32,64.51,6.907,113.2,19.2,1.48,0.0,25.5,43.99,sugarcane,flowering,0,0,0,0,1,0,0,1,0,0,5,Optimal Moisture + Heat Stress
2023-04-05 03:03:36,34.89,36.75,49.97,5.578,139.0,0.0,15.35,0.0,0.94,35.06,cotton,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-05 07:26:24,32.15,18.69,19.42,6.736,403.1,247.9,4.78,0.0,42.91,39.74,cotton,seedling,1,0,1,0,0,0,0,0,1,0,25,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-04-05 11:49:12,31.76,10.62,13.32,5.41,285.8,957.4,17.76,0.0,35.72,38.85,vegetables,flowering,1,0,1,0,0,1,0,0,1,0,70,Needs Irrigation + Drought Stress + pH Stress + Low Humidity Stress
2023-04-05 16:12:00,42.43,12.03,5.0,5.544,1038.3,447.4,3.21,0.0,120.0,46.5,wheat,vegetative,1,0,1,0,0,0,0,1,1,0,70,Needs Irrigation + Drought Stress + Heat Stress + Low Humidity Stress
2023-04-05 20:34:48,43.27,10.0,66.63,6.813,50.5,0.0,16.45,0.0,14.19,41.11,cotton,vegetative,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2023-04-06 00:57:36,35.17,25.12,45.6,7.14,340.5,0.0,3.92,0.0,18.63,35.83,rice,flowering,0,0,0,0,1,0,0,0,1,0,25,Optimal Moisture + Low Humidity Stress
2023-04-06 05:20:24,36.23,10.0,30.02,5.602,457.2,32.9,5.11,0.0,11.62,34.36,wheat,flowering,0,0,0,0,1,0,0,0,1,0,20,Optimal Moisture + Low Humidity Stress
2023-04-06 09:43:12,30.72,23.74,8.41,5.84,647.6,842.1,9.72,0.0,54.95,37.87,rice,flowering,1,0,1,0,0,0,0,0,1,0,90,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-04-06 14:06:00,33.37,29.94,48.6,4.974,367.8,762.9,8.54,0.0,0.5,34.02,wheat,vegetative,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2023-04-06 18:28:48,44.96,12.81,21.71,6.271,434.2,45.8,9.5,0.0,14.98,52.04,wheat,vegetative,1,0,0,0,0,0,0,1,1,0,25,Needs Irrigation + Heat Stress + Low Humidity Stress
2023-04-06 22:51:36,44.91,10.0,40.29,4.454,376.9,39.6,18.56,0.0,9.87,44.35,wheat,vegetative,0,0,0,0,1,1,0,1,0,0,10,Optimal Moisture + pH Stress + Heat Stress
2023-04-07 03:14:24,33.56,32.77,56.87,6.101,459.4,61.6,8.66,0.0,5.33,33.06,sugarcane,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-07 07:37:12,28.32,10.0,5.0,6.48,325.6,381.5,11.55,0.0,80.47,34.32,cotton,vegetative,1,0,1,0,0,0,0,0,1,0,60,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-04-07 12:00:00,32.11,20.33,53.52,4.644,1615.1,858.3,5.39,0.0,13.36,33.46,sugarcane,vegetative,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2023-04-07 16:22:48,40.82,16.38,56.17,5.393,509.5,350.0,10.19,0.0,4.31,39.0,rice,vegetative,0,0,0,0,1,1,0,0,1,0,5,Optimal Moisture + pH Stress + Low Humidity Stress
2023-04-07 20:45:36,44.63,14.04,69.26,6.34,383.0,24.0,6.81,0.0,25.5,43.56,rice,flowering,0,0,0,0,1,0,0,1,0,0,5,Optimal Moisture + Heat Stress
2023-04-08 01:08:24,38.56,20.01,54.26,6.203,189.9,127.3,13.84,0.0,7.77,41.83,cotton,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-04-08 05:31:12,31.26,29.35,58.86,6.25,255.5,0.0,6.06,0.0,10.84,30.27,rice,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-08 09:54:00,34.26,21.3,26.73,6.688,1025.1,846.1,12.23,0.0,10.7,41.15,wheat,vegetative,1,0,0,0,0,0,0,0,1,0,20,Needs Irrigation + Low Humidity Stress
2023-04-08 14:16:48,35.42,17.43,45.54,4.728,51.2,744.9,6.74,0.0,26.14,36.43,cotton,maturity,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2023-04-08 18:39:36,43.99,10.65,47.07,7.109,344.7,7.7,4.61,0.0,15.41,43.6,wheat,seedling,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2023-04-08 23:02:24,39.27,12.35,10.16,6.081,324.2,106.1,5.93,0.0,32.82,43.85,cotton,flowering,1,0,1,0,0,0,0,1,1,0,60,Needs Irrigation + Drought Stress + Heat Stress + Low Humidity Stress
2023-04-09 03:25:12,34.93,28.15,42.42,5.804,480.6,53.5,5.12,0.0,16.87,35.36,vegetables,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2023-04-09 07:48:00,29.75,19.12,56.07,4.535,403.0,335.5,5.91,0.0,7.62,29.53,wheat,vegetative,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2023-04-09 12:10:48,33.11,30.04,5.0,6.132,1029.5,889.4,4.72,0.0,120.0,40.92,wheat,maturity,1,0,1,0,0,0,0,0,0,0,55,Needs Irrigation + Drought Stress
2023-04-09 16:33:36,38.79,18.33,59.68,6.912,355.5,432.7,13.64,0.0,20.7,36.88,vegetables,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-09 20:56:24,45.21,10.0,45.59,6.542,314.8,9.9,2.0,0.0,2.03,45.38,cotton,maturity,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2023-04-10 01:19:12,35.49,26.15,30.94,6.571,674.4,0.0,13.89,8.62,10.96,34.62,wheat,flowering,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-04-10 05:42:00,29.46,18.56,70.61,6.061,1042.8,0.0,2.95,0.0,4.3,31.93,sugarcane,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-10 10:04:48,36.42,25.63,22.58,6.339,552.9,866.5,4.64,0.0,16.91,39.57,wheat,vegetative,1,0,0,1,0,0,0,0,1,0,25,Needs Irrigation + High Evapotranspiration + Low Humidity Stress
2023-04-10 14:27:36,39.41,19.56,39.62,5.293,705.3,818.3,10.51,0.0,3.95,42.29,vegetables,vegetative,0,0,0,1,1,1,0,1,1,0,10,High Evapotranspiration + Optimal Moisture + pH Stress + Heat Stress + Low Humidity Stress
2023-04-10 18:50:24,36.02,14.82,44.32,6.395,280.6,1.2,7.37,0.0,0.5,35.38,sugarcane,seedling,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-04-10 23:13:12,38.84,22.83,32.12,5.909,362.9,173.3,7.24,0.0,11.13,39.0,wheat,seedling,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-04-11 03:36:00,29.52,29.94,61.48,5.275,1006.6,57.7,8.25,0.0,1.53,31.15,wheat,seedling,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2023-04-11 07:58:48,28.12,36.49,43.32,7.155,490.3,445.1,6.41,0.0,5.64,26.68,wheat,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-04-11 12:21:36,26.13,36.26,39.81,4.825,275.5,877.4,12.42,0.0,5.24,29.82,rice,flowering,1,0,0,0,0,1,0,0,0,0,30,Needs Irrigation + pH Stress
2023-04-11 16:44:24,40.09,21.52,38.85,6.924,338.5,237.3,8.35,4.58,45.09,40.12,wheat,seedling,0,0,0,0,1,0,0,0,1,0,10,Optimal Moisture + Low Humidity Stress
2023-04-11 21:07:12,39.38,10.0,65.31,6.987,719.0,23.5,5.47,0.0,8.79,40.0,vegetables,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-12 01:30:00,37.66,40.92,60.11,5.873,768.7,0.0,12.29,0.0,20.2,38.48,wheat,flowering,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-04-12 05:52:48,27.57,13.81,9.46,7.43,175.6,117.2,10.42,0.0,120.0,34.45,cotton,vegetative,1,0,1,0,0,0,0,0,1,0,50,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-04-12 10:15:36,31.94,31.71,8.05,5.852,433.5,947.9,8.82,0.0,71.2,36.73,sugarcane,seedling,1,0,1,0,0,0,0,0,0,0,40,Needs Irrigation + Drought Stress
2023-04-12 14:38:24,36.68,23.5,68.07,5.789,328.4,771.5,15.1,2.4,3.69,36.82,vegetables,vegetative,0,0,0,1,1,0,0,0,0,0,0,High Evapotranspiration + Optimal Moisture
2023-04-12 19:01:12,46.28,10.0,20.06,5.2,314.5,0.0,15.07,0.0,8.6,50.21,cotton,maturity,1,0,0,0,0,1,0,1,1,0,15,Needs Irrigation + pH Stress + Heat Stress + Low Humidity Stress
2023-04-12 23:24:00,44.03,12.98,38.28,6.392,895.8,0.0,7.78,0.0,21.95,50.61,rice,maturity,1,0,0,0,0,0,0,1,1,0,20,Needs Irrigation + Heat Stress + Low Humidity Stress
2023-04-13 03:46:48,36.24,19.2,8.03,5.441,276.4,87.9,4.09,0.0,28.4,40.14,cotton,vegetative,1,0,1,0,0,1,0,0,1,0,40,Needs Irrigation + Drought Stress + pH Stress + Low Humidity Stress
2023-04-13 08:09:36,30.14,36.23,5.0,5.608,214.5,465.6,16.49,0.0,120.0,37.39,cotton,flowering,1,0,1,0,0,0,0,0,0,0,90,Needs Irrigation + Drought Stress
2023-04-13 12:32:24,39.67,10.92,69.35,6.335,179.2,1015.8,6.75,0.0,6.68,41.94,rice,flowering,0,0,0,1,1,0,0,0,0,0,5,High Evapotranspiration + Optimal Moisture
2023-04-13 16:55:12,37.22,16.82,6.36,6.376,289.8,298.1,2.54,0.0,55.3,42.96,wheat,flowering,1,0,1,0,0,0,0,1,1,0,75,Needs Irrigation + Drought Stress + Heat Stress + Low Humidity Stress
2023-04-13 21:18:00,39.1,10.0,69.09,7.656,190.3,3.6,5.39,0.0,4.19,36.79,sugarcane,flowering,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2023-04-14 01:40:48,37.49,34.55,84.29,7.331,172.7,0.0,10.4,0.0,0.5,37.27,rice,flowering,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2023-04-14 06:03:36,37.58,10.0,42.03,6.951,169.4,5.8,15.24,0.0,17.51,36.29,wheat,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-04-14 10:26:24,31.85,26.11,25.87,6.253,177.2,884.8,11.82,0.0,13.52,39.14,rice,seedling,1,0,0,0,0,0,0,0,1,0,20,Needs Irrigation + Low Humidity Stress
2023-04-14 14:49:12,38.0,17.65,75.49,5.996,186.7,775.8,18.89,0.0,0.65,39.43,rice,vegetative,0,0,0,1,1,0,0,0,0,0,0,High Evapotranspiration + Optimal Moisture
2023-04-14 19:12:00,39.45,16.59,71.28,6.373,445.5,0.0,2.46,0.0,30.93,40.43,vegetables,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-14 23:34:48,43.11,22.01,75.07,5.844,75.9,0.0,1.93,0.0,18.83,40.95,vegetables,flowering,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2023-04-15 03:57:36,36.86,34.44,43.4,5.699,195.1,3.1,8.63,0.0,120.0,34.74,vegetables,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2023-04-15 08:20:24,33.4,24.25,17.13,6.321,306.4,593.8,19.44,0.0,73.49,36.48,wheat,maturity,1,0,1,0,0,0,0,0,1,0,40,Needs Irrigation + Drought Stress + Low Humidity Stress
2023-04-15 12:43:12,33.86,27.54,68.68,5.522,781.7,874.0,10.32,0.0,16.99,36.12,rice,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2023-04-15 17:06:00,39.99,20.0,6.97,5.583,274.7,130.6,2.46,0.0,28.28,46.69,cotton,flowering,1,0,1,0,0,0,0,1,1,0,60,Needs Irrigation + Drought Stress + Heat Stress + Low Humidity Stress
2023-04-15 21:28:48,39.74,26.39,48.34,7.355,294.4,47.2,4.17,0.0,30.54,39.71,wheat,flowering,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2023-04-16 01:51:36,38.08,14.3,43.87,5.02,309.2,0.0,4.44,0.0,61.77,42.71,rice,maturity,1,0,0,0,0,1,0,1,1,0,15,Needs Irrigation + pH Stress + Heat Stress + Low Humidity Stress
2023-04-16 06:14:24,29.56,34.53,45.2,5.36,84.1,148.4,5.68,0.0,6.65,31.32,vegetables,maturity,0,0,0,0,1,1,0,0,0,0,10,Optimal Moisture + pH Stress
2023-04-16 10:37:12,30.04,34.48,56.17,7.673,541.5,885.1,4.4,1.41,14.0,30.84,wheat,flowering,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2023-04-16 15:00:00,38.12,28.17,11.65,6.008,524.8,569.2,16.6,0.0,59.43,44.1,cotton,vegetative,1,0,1,0,0,0,0,1,0,0,50,Needs Irrigation + Drought Stress + Heat Stress
2023-04-16 19:22:48,42.32,10.0,43.13,7.776,608.4,0.0,7.53,0.0,9.52,40.94,wheat,flowering,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2023-04-16 23:45:36,39.62,15.79,63.41,5.233,2163.3,26.5,9.54,0.0,7.83,41.34,wheat,seedling,0,0,0,0,1,1,1,0,0,0,0,Optimal Moisture + pH Stress + Poor Water Quality
